srcip,srcport,dstip,dstport,proto,dur,sbytes,dbytes,sttl,dttl,service,Label
10.0.2.15,36563.0,10.0.2.5,161.0,udp,0.9910063709999122,199899,0,64.0,64.0,snmp,1
10.0.2.15,36567.0,10.0.2.5,161.0,udp,1.7444249739999123,199899,0,64.0,64.0,snmp,1
10.0.2.15,36600.0,62.240.110.198,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.2.15,36664.0,10.0.2.5,161.0,udp,1.3914542370000618,197762,0,64.0,64.0,snmp,1
10.0.2.15,36712.0,10.0.2.5,161.0,udp,1.2122965730000033,197762,0,64.0,64.0,snmp,1
10.0.2.15,36819.0,10.0.2.5,161.0,udp,1.5213668530000177,197762,0,64.0,64.0,snmp,1
10.0.2.15,36920.0,10.0.2.5,161.0,udp,1.2966501700000208,197762,0,64.0,64.0,snmp,1
10.0.2.15,37074.0,10.0.2.5,161.0,udp,1.326800859000059,199899,0,64.0,64.0,snmp,1
10.0.2.15,37105.0,10.0.2.5,161.0,udp,1.310518065999986,197762,0,64.0,64.0,snmp,1
10.0.2.15,37300.0,62.240.110.198,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.2.15,37379.0,10.0.2.5,161.0,udp,1.4447928170000068,197762,0,64.0,64.0,snmp,1
10.0.2.15,37615.0,10.0.2.5,161.0,udp,1.4477227480001602,199899,0,64.0,64.0,snmp,1
10.0.2.15,37803.0,10.0.2.5,161.0,udp,1.4349686680000104,199899,0,64.0,64.0,snmp,1
10.0.2.15,37874.0,10.0.2.5,161.0,udp,1.3369645210000272,197762,0,64.0,64.0,snmp,1
10.0.2.15,37961.0,10.0.2.5,161.0,udp,1.4371509709999373,197762,0,64.0,64.0,snmp,1
10.0.2.15,38263.0,10.0.2.5,161.0,udp,1.526516514999912,197762,0,64.0,64.0,snmp,1
10.0.2.15,38402.0,10.0.2.5,161.0,udp,1.5913315010000133,197762,0,64.0,64.0,snmp,1
10.0.2.15,38512.0,10.0.2.5,161.0,udp,1.2085389530000157,199899,0,64.0,64.0,snmp,1
10.0.2.15,38589.0,10.0.2.5,161.0,udp,1.4434962390000692,199899,0,64.0,64.0,snmp,1
10.0.2.15,38821.0,10.0.2.5,161.0,udp,2.4663109950001854,197849,0,64.0,64.0,snmp,1
10.0.2.15,39078.0,10.0.2.5,161.0,udp,1.4142424550000214,197762,0,64.0,64.0,snmp,1
10.0.2.15,39106.0,62.240.110.198,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.2.15,39304.0,10.0.2.5,161.0,udp,0.9378879640000832,199899,0,64.0,64.0,snmp,1
10.0.2.15,39325.0,10.0.2.5,161.0,udp,1.075639721000016,199899,0,64.0,64.0,snmp,1
10.0.2.15,39397.0,10.0.2.5,161.0,udp,1.10290486100007,197762,0,64.0,64.0,snmp,1
10.0.2.15,39676.0,10.0.2.5,161.0,udp,1.478657652000038,197762,0,64.0,64.0,snmp,1
10.0.2.15,39926.0,62.240.110.198,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.2.15,39980.0,10.0.2.5,161.0,udp,1.2693590239998684,197762,0,64.0,64.0,snmp,1
10.0.2.15,40635.0,10.0.2.5,161.0,udp,1.4485470959998565,197762,0,64.0,64.0,snmp,1
10.0.2.15,40744.0,10.0.2.5,161.0,udp,1.369636145999948,197762,0,64.0,64.0,snmp,1
10.0.2.15,41073.0,10.0.2.5,161.0,udp,1.1285625240000172,199899,0,64.0,64.0,snmp,1
10.0.2.15,41257.0,10.0.2.5,161.0,udp,1.4257407539998894,197762,0,64.0,64.0,snmp,1
10.0.2.15,41624.0,10.0.2.5,161.0,udp,1.473320084000079,197762,0,64.0,64.0,snmp,1
10.0.2.15,41701.0,10.0.2.5,161.0,udp,1.2729146930000752,199899,0,64.0,64.0,snmp,1
10.0.2.15,41843.0,10.0.2.5,161.0,udp,1.1858646330001648,197762,0,64.0,64.0,snmp,1
10.0.2.15,41889.0,10.0.2.5,161.0,udp,2.1885366039998644,199988,0,64.0,64.0,snmp,1
10.0.2.15,41996.0,10.0.2.5,161.0,udp,1.10472545000016,199899,0,64.0,64.0,snmp,1
10.0.2.15,42044.0,10.0.2.5,161.0,udp,1.324231583000028,197762,0,64.0,64.0,snmp,1
10.0.2.15,42313.0,10.0.2.5,161.0,udp,1.2449514380000437,199899,0,64.0,64.0,snmp,1
10.0.2.15,42449.0,10.0.2.5,161.0,udp,1.040334823999956,199899,0,64.0,64.0,snmp,1
10.0.2.15,42476.0,10.0.2.5,161.0,udp,1.1547652430001563,199899,0,64.0,64.0,snmp,1
10.0.2.15,42537.0,10.0.2.5,161.0,udp,1.2084985930000585,199899,0,64.0,64.0,snmp,1
10.0.2.15,42699.0,10.0.2.5,161.0,udp,1.3166471089998595,199899,0,64.0,64.0,snmp,1
10.0.2.15,42852.0,10.0.2.5,161.0,udp,1.1725820859999203,199899,0,64.0,64.0,snmp,1
10.0.2.15,42961.0,10.0.2.5,161.0,udp,1.4361299400000007,197762,0,64.0,64.0,snmp,1
10.0.2.15,42990.0,10.0.2.5,161.0,udp,1.7005129909998686,197762,0,64.0,64.0,snmp,1
10.0.2.15,43052.0,10.0.2.5,161.0,udp,1.1871703229999184,199899,0,64.0,64.0,snmp,1
10.0.2.15,43105.0,10.0.2.5,161.0,udp,1.370620893000023,197762,0,64.0,64.0,snmp,1
10.0.2.15,43456.0,10.0.2.5,161.0,udp,1.2574869960001251,199899,0,64.0,64.0,snmp,1
10.0.2.15,43510.0,10.0.2.5,161.0,udp,1.1491534450001382,197762,0,64.0,64.0,snmp,1
10.0.2.15,43926.0,10.0.2.5,161.0,udp,1.3084597829999893,197762,0,64.0,64.0,snmp,1
10.0.2.15,43951.0,10.0.2.5,161.0,udp,1.4431331959999625,197762,0,64.0,64.0,snmp,1
10.0.2.15,44095.0,10.0.2.5,161.0,udp,1.0856000060000497,199899,0,64.0,64.0,snmp,1
10.0.2.15,44212.0,10.0.2.5,161.0,udp,1.3853838929999256,197762,0,64.0,64.0,snmp,1
10.0.2.15,44236.0,10.0.2.5,161.0,udp,1.3067669519998617,199899,0,64.0,64.0,snmp,1
10.0.2.15,44250.0,10.0.2.5,161.0,udp,1.6979149349999716,199899,0,64.0,64.0,snmp,1
10.0.2.15,44272.0,10.0.2.5,161.0,udp,1.3555435210000724,197762,0,64.0,64.0,snmp,1
10.0.2.15,44369.0,10.0.2.5,161.0,udp,1.4469036979999146,199899,0,64.0,64.0,snmp,1
10.0.2.15,44381.0,10.0.2.5,161.0,udp,1.2250518390001162,199899,0,64.0,64.0,snmp,1
10.0.2.15,44465.0,10.0.2.5,161.0,udp,1.280586645000085,199899,0,64.0,64.0,snmp,1
10.0.2.15,44476.0,10.0.2.5,161.0,udp,1.4294979159999457,197762,0,64.0,64.0,snmp,1
10.0.2.15,44539.0,10.0.2.5,161.0,udp,1.3569794659999843,197762,0,64.0,64.0,snmp,1
10.0.2.15,44827.0,10.0.2.5,161.0,udp,1.4991694259999804,197762,0,64.0,64.0,snmp,1
10.0.2.15,45376.0,10.0.2.5,161.0,udp,1.5260455980001097,197762,0,64.0,64.0,snmp,1
10.0.2.15,45465.0,10.0.2.5,161.0,udp,1.3152419010000358,199899,0,64.0,64.0,snmp,1
10.0.2.15,45469.0,10.0.2.5,161.0,udp,1.2760638409999956,199899,0,64.0,64.0,snmp,1
10.0.2.15,45633.0,10.0.2.5,161.0,udp,1.136168626999961,197762,0,64.0,64.0,snmp,1
10.0.2.15,46467.0,10.0.2.5,161.0,udp,1.4812496580000243,197762,0,64.0,64.0,snmp,1
10.0.2.15,46489.0,10.0.2.5,161.0,udp,1.3802117400000498,197762,0,64.0,64.0,snmp,1
10.0.2.15,46491.0,10.0.2.5,161.0,udp,1.2925679710001532,199899,0,64.0,64.0,snmp,1
10.0.2.15,46548.0,10.0.2.5,161.0,udp,1.2758169800001724,197762,0,64.0,64.0,snmp,1
10.0.2.15,46730.0,10.0.2.5,161.0,udp,1.4697799069999746,197762,0,64.0,64.0,snmp,1
10.0.2.15,46752.0,10.0.2.5,161.0,udp,1.3913360479998573,197762,0,64.0,64.0,snmp,1
10.0.2.15,46788.0,62.240.110.198,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.2.15,46822.0,10.0.2.5,161.0,udp,1.266255235000017,197762,0,64.0,64.0,snmp,1
10.0.2.15,46906.0,10.0.2.5,161.0,udp,2.222121738999931,197850,0,64.0,64.0,snmp,1
10.0.2.15,47102.0,10.0.2.5,161.0,udp,1.3762915730001168,197762,0,64.0,64.0,snmp,1
10.0.2.15,47360.0,10.0.2.5,161.0,udp,1.2463446490000933,199899,0,64.0,64.0,snmp,1
10.0.2.15,47409.0,62.240.110.198,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.2.15,47423.0,10.0.2.5,161.0,udp,1.252623142999937,197762,0,64.0,64.0,snmp,1
10.0.2.15,47450.0,10.0.2.5,161.0,udp,1.2327012750001813,199899,0,64.0,64.0,snmp,1
10.0.2.15,47454.0,10.0.2.5,161.0,udp,1.303976935000037,197762,0,64.0,64.0,snmp,1
10.0.2.15,47468.0,10.0.2.5,161.0,udp,1.1838023850000354,199899,0,64.0,64.0,snmp,1
10.0.2.15,47488.0,10.0.2.5,161.0,udp,1.4489550399998734,199899,0,64.0,64.0,snmp,1
10.0.2.15,47613.0,10.0.2.5,161.0,udp,1.2516559889998007,199899,0,64.0,64.0,snmp,1
10.0.2.15,47634.0,10.0.2.5,161.0,udp,1.2776592130001063,199899,0,64.0,64.0,snmp,1
10.0.2.15,47703.0,10.0.2.5,161.0,udp,1.2114433709998593,199899,0,64.0,64.0,snmp,1
10.0.2.15,47837.0,10.0.2.5,161.0,udp,1.13992353499998,199899,0,64.0,64.0,snmp,1
10.0.2.15,48009.0,10.0.2.5,161.0,udp,1.2982255010001609,197762,0,64.0,64.0,snmp,1
10.0.2.15,48418.0,10.0.2.5,161.0,udp,1.1893843020000077,199899,0,64.0,64.0,snmp,1
10.0.2.15,48433.0,10.0.2.5,161.0,udp,1.2724292349998905,197762,0,64.0,64.0,snmp,1
10.0.2.15,48558.0,10.0.2.5,161.0,udp,1.4468745760000274,199899,0,64.0,64.0,snmp,1
10.0.2.15,48573.0,10.0.2.5,161.0,udp,1.2773730940000405,199899,0,64.0,64.0,snmp,1
10.0.2.15,48575.0,10.0.2.5,161.0,udp,0.8587744619999285,199899,0,64.0,64.0,snmp,1
10.0.2.15,48790.0,10.0.2.5,161.0,udp,1.2471029769999404,197762,0,64.0,64.0,snmp,1
10.0.2.15,48815.0,10.0.2.5,161.0,udp,1.565442849999954,197762,0,64.0,64.0,snmp,1
10.0.2.15,49020.0,10.0.2.5,161.0,udp,1.2442617359999986,199899,0,64.0,64.0,snmp,1
10.0.2.15,49088.0,10.0.2.5,161.0,udp,1.3992221369999243,197762,0,64.0,64.0,snmp,1
10.0.2.15,49109.0,10.0.2.5,161.0,udp,1.3853643840000132,197762,0,64.0,64.0,snmp,1
10.0.2.15,49380.0,10.0.2.5,161.0,udp,1.308819215000085,199899,0,64.0,64.0,snmp,1
10.0.2.15,49810.0,10.0.2.5,161.0,udp,1.2723916530001134,197762,0,64.0,64.0,snmp,1
10.0.2.15,50056.0,10.0.2.5,161.0,udp,1.3951454670000203,199899,0,64.0,64.0,snmp,1
10.0.2.15,50075.0,10.0.2.5,161.0,udp,1.2712180260000423,197762,0,64.0,64.0,snmp,1
10.0.2.15,50504.0,10.0.2.5,161.0,udp,1.3583915550000256,197762,0,64.0,64.0,snmp,1
10.0.2.15,50552.0,10.0.2.5,161.0,udp,0.8889670730000034,199899,0,64.0,64.0,snmp,1
10.0.2.15,50614.0,10.0.2.5,161.0,udp,0.957513973999994,197762,0,64.0,64.0,snmp,1
10.0.2.15,50707.0,10.0.2.5,161.0,udp,1.1288192990000425,199899,0,64.0,64.0,snmp,1
10.0.2.15,50846.0,62.240.110.198,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.2.15,50851.0,10.0.2.5,161.0,udp,1.4152350980000392,199899,0,64.0,64.0,snmp,1
10.0.2.15,50875.0,10.0.2.5,161.0,udp,1.3594425510000292,197762,0,64.0,64.0,snmp,1
10.0.2.15,50885.0,10.0.2.5,161.0,udp,1.3073616829999537,197762,0,64.0,64.0,snmp,1
10.0.2.15,50941.0,10.0.2.5,161.0,udp,1.4498333059998458,197762,0,64.0,64.0,snmp,1
10.0.2.15,50996.0,10.0.2.5,161.0,udp,1.3927652659999694,199899,0,64.0,64.0,snmp,1
10.0.2.15,51186.0,10.0.2.5,161.0,udp,1.132574036999813,199899,0,64.0,64.0,snmp,1
10.0.2.15,51227.0,62.240.110.198,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.2.15,51344.0,10.0.2.5,161.0,udp,1.4081812850001825,197762,0,64.0,64.0,snmp,1
10.0.2.15,51433.0,10.0.2.5,161.0,udp,1.3326599340000485,199899,0,64.0,64.0,snmp,1
10.0.2.15,51527.0,10.0.2.5,161.0,udp,1.1400427900000523,199899,0,64.0,64.0,snmp,1
10.0.2.15,51535.0,10.0.2.5,161.0,udp,1.5551605880000352,197762,0,64.0,64.0,snmp,1
10.0.2.15,51548.0,10.0.2.5,161.0,udp,1.2557993800000986,199899,0,64.0,64.0,snmp,1
10.0.2.15,51738.0,10.0.2.5,161.0,udp,0.8808168460000161,199899,0,64.0,64.0,snmp,1
10.0.2.15,51875.0,10.0.2.5,161.0,udp,1.4085693219999484,199899,0,64.0,64.0,snmp,1
10.0.2.15,51972.0,10.0.2.5,161.0,udp,1.4584911449999254,199899,0,64.0,64.0,snmp,1
10.0.2.15,51994.0,10.0.2.5,161.0,udp,1.428560587999982,199899,0,64.0,64.0,snmp,1
10.0.2.15,52092.0,10.0.2.5,161.0,udp,1.4740253669999674,199899,0,64.0,64.0,snmp,1
10.0.2.15,52121.0,10.0.2.5,161.0,udp,1.2052633920000062,199899,0,64.0,64.0,snmp,1
10.0.2.15,52419.0,10.0.2.5,161.0,udp,1.388543719000154,197762,0,64.0,64.0,snmp,1
10.0.2.15,52427.0,10.0.2.5,161.0,udp,1.3641756960000748,197762,0,64.0,64.0,snmp,1
10.0.2.15,52781.0,10.0.2.5,161.0,udp,1.4072433080000337,199899,0,64.0,64.0,snmp,1
10.0.2.15,52839.0,10.0.2.5,161.0,udp,1.3763853469999958,197762,0,64.0,64.0,snmp,1
10.0.2.15,52946.0,10.0.2.5,161.0,udp,1.5575631100000464,197762,0,64.0,64.0,snmp,1
10.0.2.15,53030.0,10.0.2.5,161.0,udp,1.263545411999985,199899,0,64.0,64.0,snmp,1
10.0.2.15,53133.0,10.0.2.5,161.0,udp,1.2788117899999634,197762,0,64.0,64.0,snmp,1
10.0.2.15,53146.0,10.0.2.5,161.0,udp,1.3606693920000907,197762,0,64.0,64.0,snmp,1
10.0.2.15,53176.0,10.0.2.5,161.0,udp,1.347978022999996,197762,0,64.0,64.0,snmp,1
10.0.2.15,53198.0,10.0.2.5,161.0,udp,1.0418801320001876,199899,0,64.0,64.0,snmp,1
10.0.2.15,53233.0,10.0.2.5,161.0,udp,1.3990575170000739,197762,0,64.0,64.0,snmp,1
10.0.2.15,53278.0,10.0.2.5,161.0,udp,0.960171253999988,199899,0,64.0,64.0,snmp,1
10.0.2.15,53946.0,10.0.2.5,161.0,udp,0.7826673570000366,199899,0,64.0,64.0,snmp,1
10.0.2.15,54312.0,10.0.2.5,161.0,udp,1.6451175590000275,197762,0,64.0,64.0,snmp,1
10.0.2.15,54527.0,10.0.2.5,161.0,udp,1.1673543590000008,199899,0,64.0,64.0,snmp,1
10.0.2.15,54553.0,10.0.2.5,161.0,udp,1.1792777079999723,199899,0,64.0,64.0,snmp,1
10.0.2.15,54727.0,10.0.2.5,161.0,udp,1.2092142799999692,197762,0,64.0,64.0,snmp,1
10.0.2.15,54992.0,10.0.2.5,161.0,udp,1.2380201319999742,197762,0,64.0,64.0,snmp,1
10.0.2.15,55004.0,10.0.2.5,161.0,udp,1.091177407000032,199899,0,64.0,64.0,snmp,1
10.0.2.15,55015.0,10.0.2.5,161.0,udp,1.5603551059998608,197762,0,64.0,64.0,snmp,1
10.0.2.15,55143.0,10.0.2.5,161.0,udp,1.4048338489999423,197762,0,64.0,64.0,snmp,1
10.0.2.15,55275.0,10.0.2.5,161.0,udp,1.2496317840000302,199899,0,64.0,64.0,snmp,1
10.0.2.15,55335.0,10.0.2.5,161.0,udp,1.4461693149999064,199899,0,64.0,64.0,snmp,1
10.0.2.15,55844.0,10.0.2.5,161.0,udp,1.6325765110000248,197762,0,64.0,64.0,snmp,1
10.0.2.15,55868.0,10.0.2.5,161.0,udp,1.3218399299998964,197762,0,64.0,64.0,snmp,1
10.0.2.15,56069.0,10.0.2.5,161.0,udp,1.1203266330001043,199899,0,64.0,64.0,snmp,1
10.0.2.15,56286.0,10.0.2.5,161.0,udp,1.3749664209999537,197762,0,64.0,64.0,snmp,1
10.0.2.15,56375.0,62.240.110.198,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.2.15,56466.0,10.0.2.5,161.0,udp,1.3888597990001017,199899,0,64.0,64.0,snmp,1
10.0.2.15,56726.0,10.0.2.5,161.0,udp,1.4348586170001454,197762,0,64.0,64.0,snmp,1
10.0.2.15,56773.0,10.0.2.5,161.0,udp,1.1196366970000327,199899,0,64.0,64.0,snmp,1
10.0.2.15,56815.0,10.0.2.5,161.0,udp,1.3904750059998605,199899,0,64.0,64.0,snmp,1
10.0.2.15,56826.0,10.0.2.5,161.0,udp,1.400220076000096,199899,0,64.0,64.0,snmp,1
10.0.2.15,57447.0,10.0.2.5,161.0,udp,1.2731778219999796,197762,0,64.0,64.0,snmp,1
10.0.2.15,57653.0,10.0.2.5,161.0,udp,1.2131485709999197,197762,0,64.0,64.0,snmp,1
10.0.2.15,57926.0,10.0.2.5,161.0,udp,1.2076922220001052,197762,0,64.0,64.0,snmp,1
10.0.2.15,58241.0,10.0.2.5,161.0,udp,1.421035763999953,197762,0,64.0,64.0,snmp,1
10.0.2.15,58251.0,10.0.2.5,161.0,udp,1.5546085250000488,197762,0,64.0,64.0,snmp,1
10.0.2.15,58331.0,10.0.2.5,161.0,udp,1.2358166889998756,199899,0,64.0,64.0,snmp,1
10.0.2.15,58364.0,10.0.2.5,161.0,udp,1.3820340779998332,197762,0,64.0,64.0,snmp,1
10.0.2.15,58638.0,10.0.2.5,161.0,udp,1.390861207000171,199899,0,64.0,64.0,snmp,1
10.0.2.15,59289.0,10.0.2.5,161.0,udp,1.3661546729999827,197762,0,64.0,64.0,snmp,1
10.0.2.15,59401.0,10.0.2.5,161.0,udp,1.471058087000074,197762,0,64.0,64.0,snmp,1
10.0.2.15,59427.0,10.0.2.5,161.0,udp,1.5662587690001146,197762,0,64.0,64.0,snmp,1
10.0.2.15,59453.0,10.0.2.5,161.0,udp,1.3588085930000489,199899,0,64.0,64.0,snmp,1
10.0.2.15,59503.0,10.0.2.5,161.0,udp,1.023319175000097,199899,0,64.0,64.0,snmp,1
10.0.2.15,59622.0,10.0.2.5,161.0,udp,1.3544997839999269,197762,0,64.0,64.0,snmp,1
10.0.2.15,59654.0,10.0.2.5,161.0,udp,1.3768322549999539,199899,0,64.0,64.0,snmp,1
10.0.2.15,59747.0,10.0.2.5,161.0,udp,1.337248112999987,199899,0,64.0,64.0,snmp,1
10.0.2.15,59885.0,62.240.110.198,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.2.15,59917.0,10.0.2.5,161.0,udp,1.4237577339999916,197762,0,64.0,64.0,snmp,1
10.0.2.15,60343.0,10.0.2.5,161.0,udp,1.456884084000194,197762,0,64.0,64.0,snmp,1
10.0.2.15,60355.0,10.0.2.5,161.0,udp,1.3982291549998536,197762,0,64.0,64.0,snmp,1
10.0.2.15,60413.0,10.0.2.5,161.0,udp,1.2165288099999998,197762,0,64.0,64.0,snmp,1
10.0.2.15,60418.0,10.0.2.5,161.0,udp,1.3959987289999845,199899,0,64.0,64.0,snmp,1
10.0.2.15,60502.0,10.0.2.5,161.0,udp,1.0566464409998844,197762,0,64.0,64.0,snmp,1
10.0.2.15,68.0,10.0.2.3,67.0,udp,1500.026650137,1944,0,64.0,64.0,other,0
10.0.2.3,67.0,10.0.2.15,68.0,udp,1500.025928977,3540,0,255.0,255.0,other,0
10.0.2.3,67.0,10.0.2.4,68.0,udp,1623.9712033829999,4130,0,255.0,255.0,other,0
10.0.2.3,67.0,10.0.2.5,68.0,udp,1584.381768508,9440,0,255.0,255.0,other,0
10.0.2.4,138.0,10.0.2.255,138.0,udp,1644.6910171270001,2172,0,64.0,64.0,other,0
10.0.2.4,68.0,10.0.2.3,67.0,udp,1623.966839372,2394,0,64.0,64.0,other,0
10.0.2.5,137.0,10.0.2.255,137.0,udp,1455.511296094,17388,0,128.0,128.0,other,0
10.0.2.5,138.0,10.0.2.255,138.0,udp,1438.904697253,729,0,128.0,128.0,other,0
10.0.2.5,161.0,10.0.2.15,32884.0,udp,1.1206830169999193,207638,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,32887.0,udp,1.2916170969999712,205418,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,32999.0,udp,1.1290889130000323,205419,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,33057.0,udp,1.2774495119999756,205419,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,33086.0,udp,1.1107445259999622,207638,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,33130.0,udp,1.3742285040000297,207638,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,33145.0,udp,1.1383345689998805,205419,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,33193.0,udp,1.296072593999952,207626,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,33407.0,udp,1.1558629559999645,207638,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,33471.0,udp,0.976279384999998,207638,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,33507.0,udp,1.480399104000071,207638,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,33568.0,udp,1.162933331999966,205419,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,33863.0,udp,1.3332217140000466,207632,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,33917.0,udp,1.5212929690001147,207638,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,33979.0,udp,1.1489145750001626,205419,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,34340.0,udp,1.0429491580000558,205419,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,34464.0,udp,1.3139057999999295,207638,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,34534.0,udp,1.3943389599999136,205419,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,34622.0,udp,2.1261107969999102,205527,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,34677.0,udp,1.344336511000165,207638,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,34703.0,udp,1.1617205049999484,205419,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,34762.0,udp,1.2871703319999597,205419,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,34819.0,udp,1.4360426160001225,205419,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,34863.0,udp,1.558983736999835,205419,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,35633.0,udp,1.3746635380000498,205418,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,35961.0,udp,1.1433481779999966,207632,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,36126.0,udp,2.346710273000099,205506,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,36338.0,udp,1.2551290359999712,207619,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,36563.0,udp,0.9903133440000147,207638,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,36567.0,udp,1.7441109849999066,207616,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,36664.0,udp,1.3902309139998579,205418,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,36712.0,udp,1.2124160090002079,205418,0,128.0,128.0,snmp,1
10.0.2.5,161.0,10.0.2.15,36819.0,udp,1.5212402239999392,205419,0,128.0,128.0,snmp,1
