srcip,srcport,dstip,dstport,proto,dur,sbytes,dbytes,sttl,dttl,service,Label
10.0.3.4,40384.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,40410.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,40670.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,40768.0,8.8.8.8,53.0,udp,0.0,84,0,64.0,64.0,other,0
10.0.3.4,40776.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,41002.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,41042.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,41093.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,41184.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,41238.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,41286.0,10.0.3.7,161.0,udp,4.1560892599999875,184402,0,64.0,64.0,snmp,1
10.0.3.4,41725.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,41829.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,42460.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,42565.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,42608.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,42728.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,42800.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,42881.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,42910.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,43149.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,43502.0,8.8.8.8,53.0,udp,0.00018077900000434965,152,0,64.0,64.0,other,0
10.0.3.4,43675.0,8.8.8.8,53.0,udp,0.0006015549999958125,140,0,64.0,64.0,other,0
10.0.3.4,43693.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,43696.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,43808.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,44004.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,44037.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,44103.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,44125.0,10.0.3.7,161.0,udp,4.124197099000014,184402,0,64.0,64.0,snmp,1
10.0.3.4,44233.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,44454.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,44473.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,44499.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,44600.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,44665.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,44703.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,44845.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,44852.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,44907.0,8.8.8.8,53.0,udp,0.0002129459999977712,158,0,64.0,64.0,other,0
10.0.3.4,44959.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,45736.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,46112.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,46210.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,46242.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,46307.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,46371.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,46392.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,46428.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,46949.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,46986.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,47086.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,47242.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,47430.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,47545.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,47674.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,47736.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,47785.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,48109.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,48145.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,48222.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,48254.0,8.8.8.8,53.0,udp,0.0008609470000067176,192,0,64.0,64.0,other,0
10.0.3.4,48364.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,48369.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,48417.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,48421.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,48466.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,48467.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,48497.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,48532.0,8.8.8.8,53.0,udp,0.0008020410000000311,190,0,64.0,64.0,other,0
10.0.3.4,48590.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,48648.0,10.0.3.7,161.0,udp,3.868214805999969,184402,0,64.0,64.0,snmp,1
10.0.3.4,48771.0,10.0.3.7,161.0,udp,4.563282990999937,184402,0,64.0,64.0,snmp,1
10.0.3.4,48973.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,49053.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,49081.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,49124.0,10.0.3.7,161.0,udp,3.811533042999997,184402,0,64.0,64.0,snmp,1
10.0.3.4,49201.0,10.0.3.7,161.0,udp,3.9899351660000093,184402,0,64.0,64.0,snmp,1
10.0.3.4,49240.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,49243.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,49255.0,8.8.8.8,53.0,udp,0.00015509900001120513,174,0,64.0,64.0,other,0
10.0.3.4,49332.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,49363.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,49521.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,49567.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,49592.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,49662.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,49809.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,49936.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,50091.0,8.8.8.8,53.0,udp,0.0004278939999977638,168,0,64.0,64.0,other,0
10.0.3.4,50170.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,50303.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,50326.0,10.0.3.7,161.0,udp,3.8305041529999926,184402,0,64.0,64.0,snmp,1
10.0.3.4,50331.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,50396.0,8.8.8.8,53.0,udp,0.000140161999993893,178,0,64.0,64.0,other,0
10.0.3.4,50436.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,50438.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,50509.0,10.0.3.7,161.0,udp,4.126279169000043,184402,0,64.0,64.0,snmp,1
10.0.3.4,50609.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,50660.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,50715.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,50731.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,50833.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,50878.0,8.8.8.8,53.0,udp,0.000203972999997859,170,0,64.0,64.0,other,0
10.0.3.4,50979.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,51121.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,51212.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,51534.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,51544.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,51616.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,52079.0,8.8.8.8,53.0,udp,0.00025869400000999576,142,0,64.0,64.0,other,0
10.0.3.4,52363.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,52494.0,8.8.8.8,53.0,udp,0.0013727429999903507,174,0,64.0,64.0,other,0
10.0.3.4,52623.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,52705.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,52883.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,52940.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,53010.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,53012.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,53078.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,53315.0,8.8.8.8,53.0,udp,0.0005115619999997989,146,0,64.0,64.0,other,0
10.0.3.4,53387.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,53470.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,53489.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,53623.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,53698.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,53708.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,53849.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,53863.0,10.0.3.7,161.0,udp,3.709381983999947,184402,0,64.0,64.0,snmp,1
10.0.3.4,53872.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,54326.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,54355.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,54439.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,54459.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,54648.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,54890.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,54971.0,8.8.8.8,53.0,udp,0.0,71,0,64.0,64.0,other,0
10.0.3.4,55178.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,55463.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,55615.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,55627.0,10.0.3.7,161.0,udp,3.5747888350000494,184402,0,64.0,64.0,snmp,1
10.0.3.4,55768.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,56086.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,56163.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,56211.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,56575.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,56686.0,8.8.8.8,53.0,udp,0.00016862200000389294,168,0,64.0,64.0,other,0
10.0.3.4,56807.0,34.36.137.203,443.0,udp,2.767141027000001,3656,0,64.0,64.0,other,0
10.0.3.4,56832.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,56851.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,57014.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,57424.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,57445.0,10.0.3.7,161.0,udp,1.3008504449999236,70240,0,64.0,64.0,snmp,1
10.0.3.4,57536.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,57550.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,57645.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,57928.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,58002.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,58239.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,58315.0,35.190.72.216,443.0,udp,0.3717047730000047,2243,0,64.0,64.0,other,0
10.0.3.4,58493.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,58504.0,8.8.8.8,53.0,udp,0.0006998439999961192,140,0,64.0,64.0,other,0
10.0.3.4,58773.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,59037.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,59307.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,59421.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,59426.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,59462.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,59657.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,60006.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,60056.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,60269.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,60300.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,60381.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,60383.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,60460.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,60559.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,60588.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,60633.0,8.8.4.4,53.0,udp,0.0,81,0,64.0,64.0,other,0
10.0.3.4,60861.0,10.0.3.7,161.0,udp,3.498708338999961,184402,0,64.0,64.0,snmp,1
10.0.3.4,60934.0,10.0.3.7,161.0,udp,3.893302970000036,184402,0,64.0,64.0,snmp,1
10.0.3.4,68.0,10.0.3.2,67.0,udp,300.000789867,648,0,64.0,64.0,other,0
10.0.3.7,138.0,10.0.3.255,138.0,udp,476.792589967,495,0,128.0,128.0,other,0
10.0.3.7,161.0,10.0.3.4,34410.0,udp,3.637680261000014,191522,0,128.0,128.0,snmp,1
10.0.3.7,161.0,10.0.3.4,37072.0,udp,4.414120275000073,191522,0,128.0,128.0,snmp,1
10.0.3.7,161.0,10.0.3.4,38602.0,udp,3.574093174999973,191522,0,128.0,128.0,snmp,1
10.0.3.7,161.0,10.0.3.4,41286.0,udp,4.158661719000008,191520,0,128.0,128.0,snmp,1
10.0.3.7,161.0,10.0.3.4,44125.0,udp,4.124289070999964,191520,0,128.0,128.0,snmp,1
10.0.3.7,161.0,10.0.3.4,48648.0,udp,3.8683132150000006,191520,0,128.0,128.0,snmp,1
10.0.3.7,161.0,10.0.3.4,48771.0,udp,4.563654471999939,191522,0,128.0,128.0,snmp,1
10.0.3.7,161.0,10.0.3.4,49124.0,udp,3.8119948780000072,191520,0,128.0,128.0,snmp,1
10.0.3.7,161.0,10.0.3.4,49201.0,udp,3.9893185530000324,191522,0,128.0,128.0,snmp,1
10.0.3.7,161.0,10.0.3.4,50326.0,udp,3.831184369000084,191522,0,128.0,128.0,snmp,1
10.0.3.7,161.0,10.0.3.4,50509.0,udp,4.1258742410000195,191520,0,128.0,128.0,snmp,1
10.0.3.7,161.0,10.0.3.4,53863.0,udp,3.710829692000061,191522,0,128.0,128.0,snmp,1
10.0.3.7,161.0,10.0.3.4,55627.0,udp,3.576041875000101,191522,0,128.0,128.0,snmp,1
10.0.3.7,161.0,10.0.3.4,57445.0,udp,1.2990822760000356,72135,0,128.0,128.0,snmp,1
10.0.3.7,161.0,10.0.3.4,60861.0,udp,3.498844157999997,191522,0,128.0,128.0,snmp,1
10.0.3.7,161.0,10.0.3.4,60934.0,udp,3.894233041000007,191522,0,128.0,128.0,snmp,1
10.0.3.7,56618.0,224.0.0.252,5355.0,udp,0.0008339249999949061,138,0,1.0,1.0,other,0
10.0.3.7,58864.0,8.8.8.8,53.0,udp,0.0,85,0,128.0,128.0,other,0
10.0.3.7,60644.0,8.8.8.8,53.0,udp,0.0,85,0,128.0,128.0,other,0
10.0.3.7,63174.0,224.0.0.252,5355.0,udp,0.0005682200000052262,138,0,1.0,1.0,other,0
10.0.3.7,63544.0,224.0.0.252,5355.0,udp,0.000890921999996408,138,0,1.0,1.0,other,0
10.0.3.7,68.0,10.0.3.2,67.0,udp,300.09683650799997,688,0,128.0,128.0,other,0
34.36.137.203,443.0,10.0.3.4,56807.0,udp,2.4510550740000028,6045,0,64.0,64.0,other,0
35.190.72.216,443.0,10.0.3.4,36473.0,udp,0.3638057690000096,4812,0,64.0,64.0,other,0
35.190.72.216,443.0,10.0.3.4,58315.0,udp,0.37309929199999203,4799,0,64.0,64.0,other,0
8.8.4.4,53.0,10.0.3.4,33232.0,udp,0.0,81,0,64.0,64.0,other,0
8.8.4.4,53.0,10.0.3.4,33336.0,udp,0.0,81,0,64.0,64.0,other,0
8.8.4.4,53.0,10.0.3.4,33359.0,udp,0.0,81,0,64.0,64.0,other,0
8.8.4.4,53.0,10.0.3.4,33684.0,udp,0.0,81,0,64.0,64.0,other,0
8.8.4.4,53.0,10.0.3.4,33722.0,udp,0.0,81,0,64.0,64.0,other,0
8.8.4.4,53.0,10.0.3.4,34083.0,udp,0.0,81,0,64.0,64.0,other,0
8.8.4.4,53.0,10.0.3.4,34224.0,udp,0.0,81,0,64.0,64.0,other,0
8.8.4.4,53.0,10.0.3.4,34331.0,udp,0.0,81,0,64.0,64.0,other,0
8.8.4.4,53.0,10.0.3.4,34454.0,udp,0.0,81,0,64.0,64.0,other,0
8.8.4.4,53.0,10.0.3.4,34465.0,udp,0.0,81,0,64.0,64.0,other,0
8.8.4.4,53.0,10.0.3.4,34513.0,udp,0.0,81,0,64.0,64.0,other,0
